id,l10n_co_divipola,name,code,country_id/id,state_id/id,l10n_co_dian_code
town_co_912,68655,SABANA DE TORRES,68655,base.co,base.state_co_21,655
town_co_913,68669,SAN ANDRÉS,68669,base.co,base.state_co_21,669
town_co_914,68673,SAN BENITO,68673,base.co,base.state_co_21,673
town_co_915,68679,SAN GIL,68679,base.co,base.state_co_21,679
town_co_916,68682,SAN JOAQUÍN,68682,base.co,base.state_co_21,682
town_co_917,68684,SAN JOSÉ DE MIRANDA,68684,base.co,base.state_co_21,684
town_co_918,68686,SAN MIGUEL,68686,base.co,base.state_co_21,686
town_co_919,68689,SAN VICENTE DE CHUCURÍ,68689,base.co,base.state_co_21,689
town_co_920,68705,SANTA BÁRBARA,68705,base.co,base.state_co_21,705
town_co_921,68720,SANTA HELENA DEL OPÓN,68720,base.co,base.state_co_21,720
town_co_922,68745,SIMACOTA,68745,base.co,base.state_co_21,745
town_co_923,68755,SOCORRO,68755,base.co,base.state_co_21,755
town_co_924,68770,SUAITA,68770,base.co,base.state_co_21,770
town_co_925,68773,SUCRE,68773,base.co,base.state_co_21,773
town_co_926,68780,SURATÁ,68780,base.co,base.state_co_21,780
town_co_927,68820,TONA,68820,base.co,base.state_co_21,820
town_co_928,68855,VALLE DE SAN JOSÉ,68855,base.co,base.state_co_21,855
town_co_929,68861,VÉLEZ,68861,base.co,base.state_co_21,861
town_co_930,68867,VETAS,68867,base.co,base.state_co_21,867
town_co_931,68872,VILLANUEVA,68872,base.co,base.state_co_21,872
town_co_932,68895,ZAPATOCA,68895,base.co,base.state_co_21,895
town_co_933,70001,SINCELEJO,70001,base.co,base.state_co_22,001
town_co_934,70110,BUENAVISTA,70110,base.co,base.state_co_22,110
town_co_935,70124,CAIMITO,70124,base.co,base.state_co_22,124
town_co_936,70204,COLOSÓ,70204,base.co,base.state_co_22,204
town_co_937,70215,COROZAL,70215,base.co,base.state_co_22,215
town_co_938,70221,COVEÑAS,70221,base.co,base.state_co_22,221
town_co_939,70230,CHALÁN,70230,base.co,base.state_co_22,230
town_co_940,70233,EL ROBLE,70233,base.co,base.state_co_22,233
town_co_941,70235,GALERAS,70235,base.co,base.state_co_22,235
town_co_942,70265,GUARANDA,70265,base.co,base.state_co_22,265
town_co_943,70400,LA UNIÓN,70400,base.co,base.state_co_22,400
town_co_944,70418,LOS PALMITOS,70418,base.co,base.state_co_22,418
town_co_945,70429,MAJAGUAL,70429,base.co,base.state_co_22,429
town_co_946,70473,MORROA,70473,base.co,base.state_co_22,473
town_co_947,70508,OVEJAS,70508,base.co,base.state_co_22,508
town_co_948,70523,PALMITO,70523,base.co,base.state_co_22,523
town_co_949,70670,SAMPUÉS,70670,base.co,base.state_co_22,670
town_co_950,70678,SAN BENITO ABAD,70678,base.co,base.state_co_22,678
town_co_951,70702,SAN JUAN DE BETULIA,70702,base.co,base.state_co_22,702
town_co_952,70708,SAN MARCOS,70708,base.co,base.state_co_22,708
town_co_953,70713,SAN ONOFRE,70713,base.co,base.state_co_22,713
town_co_954,70717,SAN PEDRO,70717,base.co,base.state_co_22,717
town_co_955,70742,SAN LUIS DE SINCÉ,70742,base.co,base.state_co_22,742
town_co_956,70771,SUCRE,70771,base.co,base.state_co_22,771
town_co_957,70820,SANTIAGO DE TOLÚ,70820,base.co,base.state_co_22,820
town_co_958,70823,SAN JOSÉ DE TOLUVIEJO,70823,base.co,base.state_co_22,823
town_co_959,73001,IBAGUÉ,73001,base.co,base.state_co_23,001
town_co_960,73024,ALPUJARRA,73024,base.co,base.state_co_23,024
town_co_961,73026,ALVARADO,73026,base.co,base.state_co_23,026
town_co_962,73030,AMBALEMA,73030,base.co,base.state_co_23,030
town_co_963,73043,ANZOÁTEGUI,73043,base.co,base.state_co_23,043
town_co_964,73055,ARMERO,73055,base.co,base.state_co_23,055
town_co_965,73067,ATACO,73067,base.co,base.state_co_23,067
town_co_966,73124,CAJAMARCA,73124,base.co,base.state_co_23,124
town_co_967,73148,CARMEN DE APICALÁ,73148,base.co,base.state_co_23,148
town_co_968,73152,CASABIANCA,73152,base.co,base.state_co_23,152
town_co_969,73168,CHAPARRAL,73168,base.co,base.state_co_23,168
town_co_970,73200,COELLO,73200,base.co,base.state_co_23,200
town_co_971,73217,COYAIMA,73217,base.co,base.state_co_23,217
town_co_972,73226,CUNDAY,73226,base.co,base.state_co_23,226
town_co_973,73236,DOLORES,73236,base.co,base.state_co_23,236
town_co_974,73268,ESPINAL,73268,base.co,base.state_co_23,268
town_co_975,73270,FALAN,73270,base.co,base.state_co_23,270
town_co_976,73275,FLANDES,73275,base.co,base.state_co_23,275
town_co_977,73283,FRESNO,73283,base.co,base.state_co_23,283
town_co_978,73319,GUAMO,73319,base.co,base.state_co_23,319
town_co_979,73347,HERVEO,73347,base.co,base.state_co_23,347
town_co_980,73349,HONDA,73349,base.co,base.state_co_23,349
town_co_981,73352,ICONONZO,73352,base.co,base.state_co_23,352
town_co_982,73408,LÉRIDA,73408,base.co,base.state_co_23,408
town_co_983,73411,LÍBANO,73411,base.co,base.state_co_23,411
town_co_984,73443,SAN SEBASTIÁN DE MARIQUITA,73443,base.co,base.state_co_23,443
town_co_985,73449,MELGAR,73449,base.co,base.state_co_23,449
town_co_986,73461,MURILLO,73461,base.co,base.state_co_23,461
town_co_987,73483,NATAGAIMA,73483,base.co,base.state_co_23,483
town_co_988,73504,ORTEGA,73504,base.co,base.state_co_23,504
town_co_989,73520,PALOCABILDO,73520,base.co,base.state_co_23,520
town_co_990,73547,PIEDRAS,73547,base.co,base.state_co_23,547
town_co_991,73555,PLANADAS,73555,base.co,base.state_co_23,555
town_co_992,73563,PRADO,73563,base.co,base.state_co_23,563
town_co_993,73585,PURIFICACIÓN,73585,base.co,base.state_co_23,585
town_co_994,73616,RIOBLANCO,73616,base.co,base.state_co_23,616
town_co_995,73622,RONCESVALLES,73622,base.co,base.state_co_23,622
town_co_996,73624,ROVIRA,73624,base.co,base.state_co_23,624
town_co_997,73671,SALDAÑA,73671,base.co,base.state_co_23,671
town_co_998,73675,SAN ANTONIO,73675,base.co,base.state_co_23,675
town_co_999,73678,SAN LUIS,73678,base.co,base.state_co_23,678
town_co_1000,73686,SANTA ISABEL,73686,base.co,base.state_co_23,686
town_co_1001,73770,SUÁREZ,73770,base.co,base.state_co_23,770
town_co_1002,73854,VALLE DE SAN JUAN,73854,base.co,base.state_co_23,854
town_co_1003,73861,VENADILLO,73861,base.co,base.state_co_23,861
town_co_1004,73870,VILLAHERMOSA,73870,base.co,base.state_co_23,870
town_co_1005,73873,VILLARRICA,73873,base.co,base.state_co_23,873
town_co_1006,76001,CALI,76001,base.co,base.state_co_24,001
town_co_1007,76020,ALCALÁ,76020,base.co,base.state_co_24,020
town_co_1008,76036,ANDALUCÍA,76036,base.co,base.state_co_24,036
town_co_1009,76041,ANSERMANUEVO,76041,base.co,base.state_co_24,041
town_co_1010,76054,ARGELIA,76054,base.co,base.state_co_24,054
town_co_1011,76100,BOLÍVAR,76100,base.co,base.state_co_24,100
town_co_1012,76109,BUENAVENTURA,76109,base.co,base.state_co_24,109
town_co_1013,76111,GUADALAJARA DE BUGA,76111,base.co,base.state_co_24,111
town_co_1014,76113,BUGALAGRANDE,76113,base.co,base.state_co_24,113
town_co_1015,76122,CAICEDONIA,76122,base.co,base.state_co_24,122
town_co_1016,76126,CALIMA,76126,base.co,base.state_co_24,126
town_co_1017,76130,CANDELARIA,76130,base.co,base.state_co_24,130
town_co_1018,76147,CARTAGO,76147,base.co,base.state_co_24,147
town_co_1019,76233,DAGUA,76233,base.co,base.state_co_24,233
town_co_1020,76243,EL ÁGUILA,76243,base.co,base.state_co_24,243
town_co_1021,76246,EL CAIRO,76246,base.co,base.state_co_24,246
town_co_1022,76248,EL CERRITO,76248,base.co,base.state_co_24,248
town_co_1023,76250,EL DOVIO,76250,base.co,base.state_co_24,250
town_co_1024,76275,FLORIDA,76275,base.co,base.state_co_24,275
town_co_1025,76306,GINEBRA,76306,base.co,base.state_co_24,306
town_co_1026,76318,GUACARÍ,76318,base.co,base.state_co_24,318
town_co_1027,76364,JAMUNDÍ,76364,base.co,base.state_co_24,364
town_co_1028,76377,LA CUMBRE,76377,base.co,base.state_co_24,377
town_co_1029,76400,LA UNIÓN,76400,base.co,base.state_co_24,400
town_co_1030,76403,LA VICTORIA,76403,base.co,base.state_co_24,403
town_co_1031,76497,OBANDO,76497,base.co,base.state_co_24,497
town_co_1032,76520,PALMIRA,76520,base.co,base.state_co_24,520
town_co_1033,76563,PRADERA,76563,base.co,base.state_co_24,563
town_co_1034,76606,RESTREPO,76606,base.co,base.state_co_24,606
town_co_1035,76616,RIOFRÍO,76616,base.co,base.state_co_24,616
town_co_1036,76622,ROLDANILLO,76622,base.co,base.state_co_24,622
town_co_1037,76670,SAN PEDRO,76670,base.co,base.state_co_24,670
town_co_1038,76736,SEVILLA,76736,base.co,base.state_co_24,736
town_co_1039,76823,TORO,76823,base.co,base.state_co_24,823
town_co_1040,76828,TRUJILLO,76828,base.co,base.state_co_24,828
town_co_1041,76834,TULUÁ,76834,base.co,base.state_co_24,834
town_co_1042,76845,ULLOA,76845,base.co,base.state_co_24,845
town_co_1043,76863,VERSALLES,76863,base.co,base.state_co_24,863
town_co_1044,76869,VIJES,76869,base.co,base.state_co_24,869
town_co_1045,76890,YOTOCO,76890,base.co,base.state_co_24,890
town_co_1046,76892,YUMBO,76892,base.co,base.state_co_24,892
town_co_1047,76895,ZARZAL,76895,base.co,base.state_co_24,895
town_co_1048,81001,ARAUCA,81001,base.co,base.state_co_25,001
town_co_1049,81065,ARAUQUITA,81065,base.co,base.state_co_25,065
town_co_1050,81220,CRAVO NORTE,81220,base.co,base.state_co_25,220
town_co_1051,81300,FORTUL,81300,base.co,base.state_co_25,300
town_co_1052,81591,PUERTO RONDÓN,81591,base.co,base.state_co_25,591
town_co_1053,81736,SARAVENA,81736,base.co,base.state_co_25,736
town_co_1054,81794,TAME,81794,base.co,base.state_co_25,794
town_co_1055,85001,YOPAL,85001,base.co,base.state_co_26,001
town_co_1056,85010,AGUAZUL,85010,base.co,base.state_co_26,010
town_co_1057,85015,CHÁMEZA,85015,base.co,base.state_co_26,015
town_co_1058,85125,HATO COROZAL,85125,base.co,base.state_co_26,125
town_co_1059,85136,LA SALINA,85136,base.co,base.state_co_26,136
town_co_1060,85139,MANÍ,85139,base.co,base.state_co_26,139
town_co_1061,85162,MONTERREY,85162,base.co,base.state_co_26,162
town_co_1062,85225,NUNCHÍA,85225,base.co,base.state_co_26,225
town_co_1063,85230,OROCUÉ,85230,base.co,base.state_co_26,230
town_co_1064,85250,PAZ DE ARIPORO,85250,base.co,base.state_co_26,250
town_co_1065,85263,PORE,85263,base.co,base.state_co_26,263
town_co_1066,85279,RECETOR,85279,base.co,base.state_co_26,279
town_co_1067,85300,SABANALARGA,85300,base.co,base.state_co_26,300
town_co_1068,85315,SÁCAMA,85315,base.co,base.state_co_26,315
town_co_1069,85325,SAN LUIS DE PALENQUE,85325,base.co,base.state_co_26,325
town_co_1070,85400,TÁMARA,85400,base.co,base.state_co_26,400
town_co_1071,85410,TAURAMENA,85410,base.co,base.state_co_26,410
town_co_1072,85430,TRINIDAD,85430,base.co,base.state_co_26,430
town_co_1073,85440,VILLANUEVA,85440,base.co,base.state_co_26,440
town_co_1074,86001,MOCOA,86001,base.co,base.state_co_27,001
town_co_1075,86219,COLÓN,86219,base.co,base.state_co_27,219
town_co_1076,86320,ORITO,86320,base.co,base.state_co_27,320
town_co_1077,86568,PUERTO ASÍS,86568,base.co,base.state_co_27,568
town_co_1078,86569,PUERTO CAICEDO,86569,base.co,base.state_co_27,569
town_co_1079,86571,PUERTO GUZMÁN,86571,base.co,base.state_co_27,571
town_co_1080,86573,PUERTO LEGUÍZAMO,86573,base.co,base.state_co_27,573
town_co_1081,86749,SIBUNDOY,86749,base.co,base.state_co_27,749
town_co_1082,86755,SAN FRANCISCO,86755,base.co,base.state_co_27,755
town_co_1083,86757,SAN MIGUEL,86757,base.co,base.state_co_27,757
town_co_1084,86760,SANTIAGO,86760,base.co,base.state_co_27,760
town_co_1085,86865,VALLE DEL GUAMUEZ,86865,base.co,base.state_co_27,865
town_co_1086,86885,VILLAGARZÓN,86885,base.co,base.state_co_27,885
town_co_1087,88001,SAN ANDRÉS,88001,base.co,base.state_co_28,001
town_co_1088,88564,PROVIDENCIA,88564,base.co,base.state_co_28,564
town_co_1089,91001,LETICIA,91001,base.co,base.state_co_29,001
town_co_1090,91263,EL ENCANTO,91263,base.co,base.state_co_29,263
town_co_1091,91405,LA CHORRERA,91405,base.co,base.state_co_29,405
town_co_1092,91407,LA PEDRERA,91407,base.co,base.state_co_29,407
town_co_1093,91430,LA VICTORIA,91430,base.co,base.state_co_29,430
town_co_1094,91460,MIRITÍ - PARANÁ,91460,base.co,base.state_co_29,460
town_co_1095,91530,PUERTO ALEGRÍA,91530,base.co,base.state_co_29,530
town_co_1096,91536,PUERTO ARICA,91536,base.co,base.state_co_29,536
town_co_1097,91540,PUERTO NARIÑO,91540,base.co,base.state_co_29,540
town_co_1098,91669,PUERTO SANTANDER,91669,base.co,base.state_co_29,669
town_co_1099,91798,TARAPACÁ,91798,base.co,base.state_co_29,798
town_co_1100,94001,INÍRIDA,94001,base.co,base.state_co_30,001
town_co_1101,94343,BARRANCOMINAS,94343,base.co,base.state_co_30,343
town_co_1102,94883,SAN FELIPE,94883,base.co,base.state_co_30,883
town_co_1103,94884,PUERTO COLOMBIA,94884,base.co,base.state_co_30,884
town_co_1104,94885,LA GUADALUPE,94885,base.co,base.state_co_30,885
town_co_1105,94886,CACAHUAL,94886,base.co,base.state_co_30,886
town_co_1106,94887,PANA PANA,94887,base.co,base.state_co_30,887
town_co_1107,94888,MORICHAL,94888,base.co,base.state_co_30,888
town_co_1108,95001,SAN JOSÉ DEL GUAVIARE,95001,base.co,base.state_co_31,001
town_co_1109,95015,CALAMAR,95015,base.co,base.state_co_31,015
town_co_1110,95025,EL RETORNO,95025,base.co,base.state_co_31,025
town_co_1111,95200,MIRAFLORES,95200,base.co,base.state_co_31,200
town_co_1112,97001,MITÚ,97001,base.co,base.state_co_32,001
town_co_1113,97161,CARURÚ,97161,base.co,base.state_co_32,161
town_co_1114,97511,PACOA,97511,base.co,base.state_co_32,511
town_co_1115,97666,TARAIRA,97666,base.co,base.state_co_32,666
town_co_1116,97777,PAPUNAHUA,97777,base.co,base.state_co_32,777
town_co_1117,97889,YAVARATÉ,97889,base.co,base.state_co_32,889
town_co_1118,99001,PUERTO CARREÑO,99001,base.co,base.state_co_33,001
town_co_1119,99524,LA PRIMAVERA,99524,base.co,base.state_co_33,524
town_co_1120,99624,SANTA ROSALÍA,99624,base.co,base.state_co_33,624
town_co_1121,99773,CUMARIBO,99773,base.co,base.state_co_33,773
